VFX Catalog,资产类型,效果名称,标准资产名称,VFX ID,Legacy VFX ID,GameplayTag,Element,Form,Context,Lifecycle,Priority,Effect Type,正式效果,Catalog 状态,历史来源路径,标准目标路径,资产迁移状态 
00_Core,Texture2D,T_VFX_MagicSpark_Noise_Soft,T_VFX_MagicSpark_Noise_Soft,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH01_MagicSpark/T_VFX_MagicSpark_Noise_Soft,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/MagicSpark/T_VFX_MagicSpark_Noise_Soft,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_MagicSpark_Radial,T_VFX_MagicSpark_Radial,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH01_MagicSpark/T_VFX_MagicSpark_Radial,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/MagicSpark/T_VFX_MagicSpark_Radial,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_MagicSpark_Radial_Soft,T_VFX_MagicSpark_Radial_Soft,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH01_MagicSpark/T_VFX_MagicSpark_Radial_Soft,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/MagicSpark/T_VFX_MagicSpark_Radial_Soft,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_MagicSpark_Round,T_VFX_MagicSpark_Round,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH01_MagicSpark/T_VFX_MagicSpark_Round,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/MagicSpark/T_VFX_MagicSpark_Round,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_MagicSpark_Sharp,T_VFX_MagicSpark_Sharp,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH01_MagicSpark/T_VFX_MagicSpark_Sharp,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/MagicSpark/T_VFX_MagicSpark_Sharp,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_MagicSpark_Streak,T_VFX_MagicSpark_Streak,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH01_MagicSpark/T_VFX_MagicSpark_Streak,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/MagicSpark/T_VFX_MagicSpark_Streak,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Charge_GroundTrail_01,T_VFX_Charge_GroundTrail_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Charge_GroundTrail_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Charge_GroundTrail_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Dash_AfterimageMask_01,T_VFX_Dash_AfterimageMask_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Dash_AfterimageMask_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Dash_AfterimageMask_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Dash_Streak_01,T_VFX_Dash_Streak_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Dash_Streak_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Dash_Streak_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Dust_01,T_VFX_Dust_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Dust_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Dust_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Dust_02,T_VFX_Dust_02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Dust_02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Dust_02,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Dust_Flipbook_01,T_VFX_Dust_Flipbook_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Dust_Flipbook_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Dust_Flipbook_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_GroundCrack_Directional_01,T_VFX_GroundCrack_Directional_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_GroundCrack_Directional_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_GroundCrack_Directional_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_GroundCrack_Directional_02,T_VFX_GroundCrack_Directional_02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_GroundCrack_Directional_02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_GroundCrack_Directional_02,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_GroundCrack_GrowthMask_01,T_VFX_GroundCrack_GrowthMask_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_GroundCrack_GrowthMask_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_GroundCrack_GrowthMask_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_GroundCrack_Radial_01,T_VFX_GroundCrack_Radial_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_GroundCrack_Radial_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_GroundCrack_Radial_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_GroundCrack_Radial_02,T_VFX_GroundCrack_Radial_02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_GroundCrack_Radial_02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_GroundCrack_Radial_02,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Slash_01,T_VFX_Slash_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Slash_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Slash_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Slash_02,T_VFX_Slash_02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Slash_02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Slash_02,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Slash_Broken_01,T_VFX_Slash_Broken_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Slash_Broken_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Slash_Broken_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Slash_Core_01,T_VFX_Slash_Core_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Slash_Core_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Slash_Core_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Slash_Edge_01,T_VFX_Slash_Edge_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Slash_Edge_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Slash_Edge_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Slash_Flipbook_4x4_01,T_VFX_Slash_Flipbook_4x4_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Slash_Flipbook_4x4_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Slash_Flipbook_4x4_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Slash_Flipbook_4x4_02,T_VFX_Slash_Flipbook_4x4_02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Slash_Flipbook_4x4_02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Slash_Flipbook_4x4_02,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Slash_Flow_01,T_VFX_Slash_Flow_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Slash_Flow_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Slash_Flow_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Slash_Noise_01,T_VFX_Slash_Noise_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_Slash_Noise_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_Slash_Noise_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_SwordWave_01,T_VFX_SwordWave_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_SwordWave_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_SwordWave_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_SwordWave_Core_01,T_VFX_SwordWave_Core_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_SwordWave_Core_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_SwordWave_Core_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_SwordWave_Noise_01,T_VFX_SwordWave_Noise_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH22_Melee/T_VFX_SwordWave_Noise_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Melee/T_VFX_SwordWave_Noise_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_PetalBloom_AuroraRays,T_PetalBloom_AuroraRays,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Nature/Textures/T_PetalBloom_AuroraRays,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Nature/T_PetalBloom_AuroraRays,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_PetalBloom_Glint,T_PetalBloom_Glint,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Nature/Textures/T_PetalBloom_Glint,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Nature/T_PetalBloom_Glint,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_PetalBloom_Halo,T_PetalBloom_Halo,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Nature/Textures/T_PetalBloom_Halo,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Nature/T_PetalBloom_Halo,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_PetalBloom_InnerSpiral,T_PetalBloom_InnerSpiral,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Nature/Textures/T_PetalBloom_InnerSpiral,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Nature/T_PetalBloom_InnerSpiral,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_PetalBloom_Mist,T_PetalBloom_Mist,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Nature/Textures/T_PetalBloom_Mist,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Nature/T_PetalBloom_Mist,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_PetalBloom_Petal,T_PetalBloom_Petal,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Nature/Textures/T_PetalBloom_Petal,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Nature/T_PetalBloom_Petal,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_PetalBloom_SilkRing,T_PetalBloom_SilkRing,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Nature/Textures/T_PetalBloom_SilkRing,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Nature/T_PetalBloom_SilkRing,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Moon_Glow_01,T_VFX_Moon_Glow_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Moon_Glow_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Moon_Glow_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Moon_Rune_01,T_VFX_Moon_Rune_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Moon_Rune_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Moon_Rune_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_Flower_01,T_VFX_Nature_Flower_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_Flower_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_Flower_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_Flower_02,T_VFX_Nature_Flower_02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_Flower_02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_Flower_02,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_Grass_01,T_VFX_Nature_Grass_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_Grass_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_Grass_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_GroundRune_01,T_VFX_Nature_GroundRune_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_GroundRune_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_GroundRune_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_Ground_01,T_VFX_Nature_Ground_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_Ground_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_Ground_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_HealingMote_01,T_VFX_Nature_HealingMote_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_HealingMote_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_HealingMote_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_Leaf_01,T_VFX_Nature_Leaf_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_Leaf_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_Leaf_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_Leaf_02,T_VFX_Nature_Leaf_02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_Leaf_02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_Leaf_02,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_Leaf_03,T_VFX_Nature_Leaf_03,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_Leaf_03,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_Leaf_03,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_LifeGlow_01,T_VFX_Nature_LifeGlow_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_LifeGlow_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_LifeGlow_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_Petal_01,T_VFX_Nature_Petal_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_Petal_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_Petal_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_Petal_02,T_VFX_Nature_Petal_02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_Petal_02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_Petal_02,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_Petal_03,T_VFX_Nature_Petal_03,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_Petal_03,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_Petal_03,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_RootGrowth_01,T_VFX_Nature_RootGrowth_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_RootGrowth_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_RootGrowth_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_Root_01,T_VFX_Nature_Root_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_Root_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_Root_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_Vine_01,T_VFX_Nature_Vine_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_Vine_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_Vine_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Nature_Vine_Normal_01,T_VFX_Nature_Vine_Normal_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Nature_Vine_Normal_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Nature_Vine_Normal_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Star_01,T_VFX_Star_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Star_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Star_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Star_Glint_01,T_VFX_Star_Glint_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Star_Glint_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Star_Glint_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Sun_Disc_01,T_VFX_Sun_Disc_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Sun_Disc_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Sun_Disc_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Sun_RadialRay_01,T_VFX_Sun_RadialRay_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH18_NatureDruid/T_VFX_Sun_RadialRay_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/NatureDruid/T_VFX_Sun_RadialRay_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_PeachPetal_01_BC,T_PeachPetal_01_BC,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/PetalsAura/T_PeachPetal_01_BC,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PetalsAura/T_PeachPetal_01_BC,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_PeachPetal_02_BC,T_PeachPetal_02_BC,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/PetalsAura/T_PeachPetal_02_BC,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PetalsAura/T_PeachPetal_02_BC,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_PeachPetal_03_BC,T_PeachPetal_03_BC,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/PetalsAura/T_PeachPetal_03_BC,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PetalsAura/T_PeachPetal_03_BC,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_PeachPetal_04_BC,T_PeachPetal_04_BC,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/PetalsAura/T_PeachPetal_04_BC,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PetalsAura/T_PeachPetal_04_BC,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_PeachPetal_05_BC,T_PeachPetal_05_BC,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/PetalsAura/T_PeachPetal_05_BC,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PetalsAura/T_PeachPetal_05_BC,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_PeachPetal_06_BC,T_PeachPetal_06_BC,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/PetalsAura/T_PeachPetal_06_BC,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PetalsAura/T_PeachPetal_06_BC,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Portal_Depth_01,T_VFX_Portal_Depth_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH10_PortalTeleport/T_VFX_Portal_Depth_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PortalTeleport/T_VFX_Portal_Depth_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Portal_Dissolve_01,T_VFX_Portal_Dissolve_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH10_PortalTeleport/T_VFX_Portal_Dissolve_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PortalTeleport/T_VFX_Portal_Dissolve_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Portal_Distortion_01,T_VFX_Portal_Distortion_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH10_PortalTeleport/T_VFX_Portal_Distortion_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PortalTeleport/T_VFX_Portal_Distortion_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Portal_Distortion_02,T_VFX_Portal_Distortion_02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH10_PortalTeleport/T_VFX_Portal_Distortion_02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PortalTeleport/T_VFX_Portal_Distortion_02,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Portal_EdgeNoise_01,T_VFX_Portal_EdgeNoise_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH10_PortalTeleport/T_VFX_Portal_EdgeNoise_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PortalTeleport/T_VFX_Portal_EdgeNoise_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Portal_OuterRing_01,T_VFX_Portal_OuterRing_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH10_PortalTeleport/T_VFX_Portal_OuterRing_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PortalTeleport/T_VFX_Portal_OuterRing_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Portal_RadialFlow_01,T_VFX_Portal_RadialFlow_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH10_PortalTeleport/T_VFX_Portal_RadialFlow_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PortalTeleport/T_VFX_Portal_RadialFlow_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Portal_Ripple_01,T_VFX_Portal_Ripple_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH10_PortalTeleport/T_VFX_Portal_Ripple_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PortalTeleport/T_VFX_Portal_Ripple_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Portal_SurfaceNoise_01,T_VFX_Portal_SurfaceNoise_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH10_PortalTeleport/T_VFX_Portal_SurfaceNoise_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PortalTeleport/T_VFX_Portal_SurfaceNoise_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Portal_SurfaceNoise_02,T_VFX_Portal_SurfaceNoise_02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH10_PortalTeleport/T_VFX_Portal_SurfaceNoise_02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PortalTeleport/T_VFX_Portal_SurfaceNoise_02,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Portal_Vortex_01,T_VFX_Portal_Vortex_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH10_PortalTeleport/T_VFX_Portal_Vortex_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PortalTeleport/T_VFX_Portal_Vortex_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Portal_Vortex_02,T_VFX_Portal_Vortex_02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH10_PortalTeleport/T_VFX_Portal_Vortex_02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/PortalTeleport/T_VFX_Portal_Vortex_02,已迁移（migration_complete.json）；旧路径已移除
